id,osm_id,name,dtype,distance,people_local,people_total
23,-907,Сухой лог,direct,750,4985,11507
20,25768888,Сквер театра Глобус,direct,13750,297,1000880
31,-1019,Пойма ручья в Щ,direct,15500,4421,266327
6,207882123,Сквер им. Гагарина,direct,16250,7622,1033935
11,25768883,Сквер НГАВТ,direct,24000,2708,1138548
21,-1073,Сквер за оперным,direct,16750,1696,1040259
12,-790,Пойма 1й Ельцовки,direct,17250,87,1027192
8,53003964,Тимирязевский сквер,direct,4750,16723,300089
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,16000,5866,1012337
8,53003964,Тимирязевский сквер,direct,11500,10025,877033
20,25768888,Сквер театра Глобус,direct,5000,25687,430903
29,53372013,ПКиО им. Ф. Дзержинского,direct,16250,5272,1035246
15,-968,Бугринская роща,direct,4000,16752,142923
32,591,Ботанический сад СО РАН,direct,32250,7578,1073211
13,55228146,"Парк ""Горский""",direct,2500,14265,80738
32,591,Ботанический сад СО РАН,direct,8750,3034,85776
9,53098200,Сквер им. Чаплыгина,direct,28250,87,1135807
8,53003964,Тимирязевский сквер,direct,500,10737,14049
3,-510,Ботсад (город),direct,11000,24588,841569
3,-510,Ботсад (город),direct,26750,945,1135369
22,-1094,Парк Кирова (Октябрьский р-н),direct,20500,10504,1133272
18,25642909,Центральный парк,direct,15500,4048,1018365
20,25768888,Сквер театра Глобус,direct,11250,3812,974814
28,290224818,У моря обского,direct,10000,9237,133236
16,25642995,Сквер Оперного театра,direct,3750,31550,299756
20,25768888,Сквер театра Глобус,direct,3250,33430,212777
22,-1094,Парк Кирова (Октябрьский р-н),direct,16000,2010,1026219
21,-1073,Сквер за оперным,direct,8500,26062,794090
16,25642995,Сквер Оперного театра,direct,7250,18189,693611
23,-907,Сухой лог,direct,27000,28,1135778
28,290224818,У моря обского,direct,11750,7401,184936
16,25642995,Сквер Оперного театра,direct,8250,26689,778826
30,53372014,Сквер авиастроителей,direct,2750,19325,112318
31,-1019,Пойма ручья в Щ,direct,17250,6599,313532
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,20500,3791,1114319
30,53372014,Сквер авиастроителей,direct,11750,31518,745155
16,25642995,Сквер Оперного театра,direct,15000,649,1013174
27,51871600,Павловский сквер,direct,25000,11612,1098929
2,-512,Заельцовский парк,direct,24000,7471,1071068
17,59547865,сквер Героев Революции,direct,23000,119,1135807
20,25768888,Сквер театра Глобус,direct,2250,20938,93038
15,-968,Бугринская роща,direct,1750,9217,14772
10,25768832,Нарымский сквер,direct,6500,27852,533436
12,-790,Пойма 1й Ельцовки,direct,15500,1359,1022460
30,53372014,Сквер авиастроителей,direct,10000,8068,622179
13,55228146,"Парк ""Горский""",direct,20750,8097,1139371
18,25642909,Центральный парк,direct,22750,2093,1135369
8,53003964,Тимирязевский сквер,direct,14750,6021,1001015
28,290224818,У моря обского,direct,14000,5854,249366
14,25642999,Первомайский сквер,direct,24500,4080,1148700
8,53003964,Тимирязевский сквер,direct,3000,23139,175766
21,-1073,Сквер за оперным,direct,10500,15989,924549
30,53372014,Сквер авиастроителей,direct,17750,34,1040210
1,25973057,Троицкий сквер,direct,16000,16075,939094
12,-790,Пойма 1й Ельцовки,direct,18000,154,1028257
28,290224818,У моря обского,direct,17750,18579,524785
9,53098200,Сквер им. Чаплыгина,direct,27250,4658,1135369
28,290224818,У моря обского,direct,18750,9381,581509
30,53372014,Сквер авиастроителей,direct,14000,11918,924188
3,-510,Ботсад (город),direct,13500,4822,922746
12,-790,Пойма 1й Ельцовки,direct,22750,7459,1075666
10,25768832,Нарымский сквер,direct,18250,4254,1039767
8,53003964,Тимирязевский сквер,direct,10000,11980,801460
15,-968,Бугринская роща,direct,21500,105,1142400
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,7250,46803,542114
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,8250,20675,669912
14,25642999,Первомайский сквер,direct,250,80,80
15,-968,Бугринская роща,direct,16750,155,1105626
3,-510,Ботсад (город),direct,24500,808,1083944
8,53003964,Тимирязевский сквер,direct,11750,6442,883475
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,3750,15863,235142
8,53003964,Тимирязевский сквер,direct,2750,19388,152627
32,591,Ботанический сад СО РАН,direct,9000,4671,90447
21,-1073,Сквер за оперным,direct,4000,19897,334947
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,15000,1770,995983
1,25973057,Троицкий сквер,direct,22000,3520,1110011
27,51871600,Павловский сквер,direct,13750,24145,899011
14,25642999,Первомайский сквер,direct,13500,972,997321
29,53372013,ПКиО им. Ф. Дзержинского,direct,9750,11570,615036
31,-1019,Пойма ручья в Щ,direct,35750,2083,1154500
2,-512,Заельцовский парк,direct,18000,2808,1013236
32,591,Ботанический сад СО РАН,direct,15750,1482,134770
27,51871600,Павловский сквер,direct,5000,24617,384608
17,59547865,сквер Героев Революции,direct,7000,19890,688031
16,25642995,Сквер Оперного театра,direct,20500,966,1084255
5,25692127,Монумент Славы,direct,20750,469,1122622
6,207882123,Сквер им. Гагарина,direct,9750,25563,778506
10,25768832,Нарымский сквер,direct,14500,1085,1007726
8,53003964,Тимирязевский сквер,direct,14000,14943,969662
26,25658024,Сквер ГПНТБ,direct,6750,41600,658747
28,290224818,У моря обского,direct,14750,11890,268766
18,25642909,Центральный парк,direct,24000,33,1135840
22,-1094,Парк Кирова (Октябрьский р-н),direct,22000,33,1135836
3,-510,Ботсад (город),direct,28250,1626,1137466
9,53098200,Сквер им. Чаплыгина,direct,11000,29624,752361
9,53098200,Сквер им. Чаплыгина,direct,26750,8937,1119702
17,59547865,сквер Героев Революции,direct,12500,3727,992308
23,-907,Сухой лог,direct,28000,3582,1143341
10,25768832,Нарымский сквер,direct,22500,3425,1088682
12,-790,Пойма 1й Ельцовки,direct,25500,23,1135392
21,-1073,Сквер за оперным,direct,20000,2861,1081604
24,329894924,Сосновый бор,direct,15750,458,952483
16,25642995,Сквер Оперного театра,direct,24250,3518,1142910
18,25642909,Центральный парк,direct,25500,2142,1153503
8,53003964,Тимирязевский сквер,direct,17750,224,1026276
11,25768883,Сквер НГАВТ,direct,17250,622,1040259
25,25657738,Берёзовая роща,direct,6750,23300,566490
24,329894924,Сосновый бор,direct,9000,3125,585401
10,25768832,Нарымский сквер,direct,21750,2888,1082626
30,53372014,Сквер авиастроителей,direct,3000,28239,140557
21,-1073,Сквер за оперным,direct,4500,30283,386229
2,-512,Заельцовский парк,direct,15500,1032,991209
8,53003964,Тимирязевский сквер,direct,18750,647,1028089
27,51871600,Павловский сквер,direct,3500,28023,196373
30,53372014,Сквер авиастроителей,direct,14750,16344,968735
12,-790,Пойма 1й Ельцовки,direct,24000,8915,1100311
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,11000,10952,866351
29,53372013,ПКиО им. Ф. Дзержинского,direct,14000,13668,928184
2,-512,Заельцовский парк,direct,2250,336,1117
20,25768888,Сквер театра Глобус,direct,24000,4173,1148571
26,25658024,Сквер ГПНТБ,direct,7000,31007,689754
10,25768832,Нарымский сквер,direct,17500,761,1029730
11,25768883,Сквер НГАВТ,direct,13750,972,997321
32,591,Ботанический сад СО РАН,direct,31000,4101,1047898
15,-968,Бугринская роща,direct,9000,27529,721110
9,53098200,Сквер им. Чаплыгина,direct,26000,8324,1096501
32,591,Ботанический сад СО РАН,direct,21500,6985,308803
6,207882123,Сквер им. Гагарина,direct,14000,11076,951621
1,25973057,Троицкий сквер,direct,250,2318,2318
32,591,Ботанический сад СО РАН,direct,16750,6288,149020
28,290224818,У моря обского,direct,31250,1814,1127801
11,25768883,Сквер НГАВТ,direct,5000,26087,411852
29,53372013,ПКиО им. Ф. Дзержинского,direct,17750,117,1040299
3,-510,Ботсад (город),direct,16000,4495,1005504
6,207882123,Сквер им. Гагарина,direct,18750,7266,1067690
25,25657738,Берёзовая роща,direct,7000,18017,584507
21,-1073,Сквер за оперным,direct,6000,25428,552834
21,-1073,Сквер за оперным,direct,8750,29080,823170
2,-512,Заельцовский парк,direct,11250,6002,830487
6,207882123,Сквер им. Гагарина,direct,17750,791,1054305
10,25768832,Нарымский сквер,direct,25750,3947,1140326
15,-968,Бугринская роща,direct,15750,15039,1089035
1,25973057,Троицкий сквер,direct,13500,18881,850137
2,-512,Заельцовский парк,direct,3250,6194,28634
14,25642999,Первомайский сквер,direct,22000,10912,1134132
9,53098200,Сквер им. Чаплыгина,direct,3750,24436,169858
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,22250,3074,1139307
29,53372013,ПКиО им. Ф. Дзержинского,direct,10000,8763,623799
6,207882123,Сквер им. Гагарина,direct,11750,9763,889439
10,25768832,Нарымский сквер,direct,23750,11544,1133849
25,25657738,Берёзовая роща,direct,12500,20596,964391
6,207882123,Сквер им. Гагарина,direct,2750,15198,179909
27,51871600,Павловский сквер,direct,17250,785,1026815
6,207882123,Сквер им. Гагарина,direct,10000,18366,796872
9,53098200,Сквер им. Чаплыгина,direct,7250,7961,499992
29,53372013,ПКиО им. Ф. Дзержинского,direct,11750,32864,760503
22,-1094,Парк Кирова (Октябрьский р-н),direct,13500,331,1001876
31,-1019,Пойма ручья в Щ,direct,25000,15233,1022145
9,53098200,Сквер им. Чаплыгина,direct,8250,10382,546899
29,53372013,ПКиО им. Ф. Дзержинского,direct,2750,21027,118582
11,25768883,Сквер НГАВТ,direct,3500,29179,215233
26,25658024,Сквер ГПНТБ,direct,12500,736,997196
24,329894924,Сосновый бор,direct,16750,13170,995090
8,53003964,Тимирязевский сквер,direct,9750,27792,789480
28,290224818,У моря обского,direct,36000,2807,1150346
17,59547865,сквер Героев Революции,direct,6750,29171,668141
9,53098200,Сквер им. Чаплыгина,direct,15000,1904,933659
22,-1094,Парк Кирова (Октябрьский р-н),direct,250,149,149
24,329894924,Сосновый бор,direct,31000,0,1153603
20,25768888,Сквер театра Глобус,direct,22750,28,1135803
29,53372013,ПКиО им. Ф. Дзержинского,direct,14750,17548,977657
6,207882123,Сквер им. Гагарина,direct,3000,14806,194715
26,25658024,Сквер ГПНТБ,direct,23000,978,1153599
16,25642995,Сквер Оперного театра,direct,11000,8369,949633
21,-1073,Сквер за оперным,direct,19000,7970,1055894
6,207882123,Сквер им. Гагарина,direct,14750,6610,989691
29,53372013,ПКиО им. Ф. Дзержинского,direct,3000,30016,148598
11,25768883,Сквер НГАВТ,direct,25000,3122,1152771
20,25768888,Сквер театра Глобус,direct,18000,1242,1041541
19,774,Набережная (вместе),direct,20750,58,1135803
31,-1019,Пойма ручья в Щ,direct,3500,11214,73678
32,591,Ботанический сад СО РАН,direct,1750,5710,9283
21,-1073,Сквер за оперным,direct,10750,15128,939677
9,53098200,Сквер им. Чаплыгина,direct,24250,8149,1057591
25,25657738,Берёзовая роща,direct,23000,4087,1130737
23,-907,Сухой лог,direct,24750,10481,1098871
32,591,Ботанический сад СО РАН,direct,26500,27080,758741
18,25642909,Центральный парк,direct,11250,15265,943708
20,25768888,Сквер театра Глобус,direct,15500,1018,1016620
21,-1073,Сквер за оперным,direct,21000,7856,1099473
24,329894924,Сосновый бор,direct,26500,10140,1118653
12,-790,Пойма 1й Ельцовки,direct,2250,26016,142732
18,25642909,Центральный парк,direct,3250,37262,267339
31,-1019,Пойма ручья в Щ,direct,13750,10098,226143
24,329894924,Сосновый бор,direct,1750,17662,50665
30,53372014,Сквер авиастроителей,direct,9750,9618,614111
16,25642995,Сквер Оперного театра,direct,22250,4579,1135365
1,25973057,Троицкий сквер,direct,24500,2489,1149341
9,53098200,Сквер им. Чаплыгина,direct,32000,852,1154455
21,-1073,Сквер за оперным,direct,12250,2872,989857
28,290224818,У моря обского,direct,9750,5126,123999
12,-790,Пойма 1й Ельцовки,direct,3250,25573,268695
18,25642909,Центральный парк,direct,2250,24818,146205
9,53098200,Сквер им. Чаплыгина,direct,20500,3858,1033085
14,25642999,Первомайский сквер,direct,16000,441,1017322
12,-790,Пойма 1й Ельцовки,direct,11250,12909,858899
6,207882123,Сквер им. Гагарина,direct,4750,13047,283738
9,53098200,Сквер им. Чаплыгина,direct,16000,14011,988376
14,25642999,Первомайский сквер,direct,20500,1728,1085563
18,25642909,Центральный парк,direct,13750,3464,1004336
6,207882123,Сквер им. Гагарина,direct,11500,9561,879676
31,-1019,Пойма ручья в Щ,direct,3250,6140,62464
26,25658024,Сквер ГПНТБ,direct,6500,40449,617147
19,774,Набережная (вместе),direct,5750,51472,516322
32,591,Ботанический сад СО РАН,direct,20000,6495,270138
31,-1019,Пойма ручья в Щ,direct,11250,3049,138185
23,-907,Сухой лог,direct,6250,10668,516120
32,591,Ботанический сад СО РАН,direct,40500,1154,1153492
29,53372013,ПКиО им. Ф. Дзержинского,direct,11500,26010,727639
29,53372013,ПКиО им. Ф. Дзержинского,direct,4750,22948,322097
18,25642909,Центральный парк,direct,5000,31481,441401
31,-1019,Пойма ручья в Щ,direct,30750,107,1125531
19,774,Набережная (вместе),direct,2000,8850,35600
8,53003964,Тимирязевский сквер,direct,16250,674,1020602
16,25642995,Сквер Оперного театра,direct,13500,541,997321
32,591,Ботанический сад СО РАН,direct,4500,3125,22958
19,774,Набережная (вместе),direct,1250,5783,10982
12,-790,Пойма 1й Ельцовки,direct,5000,12259,423061
29,53372013,ПКиО им. Ф. Дзержинского,direct,500,1222,2301
25,25657738,Берёзовая роща,direct,6500,13983,543190
20,25768888,Сквер театра Глобус,direct,17250,2170,1040225
16,25642995,Сквер Оперного театра,direct,250,1161,1161
3,-510,Ботсад (город),direct,26000,8443,1118109
12,-790,Пойма 1й Ельцовки,direct,13750,19647,964923
24,329894924,Сосновый бор,direct,4000,18429,233202
13,55228146,"Парк ""Горский""",direct,1500,11522,32778
23,-907,Сухой лог,direct,12000,18680,817889
6,207882123,Сквер им. Гагарина,direct,500,5740,9231
27,51871600,Павловский сквер,direct,25500,8233,1111641
7,41848759,Парк им.Покрышкина,direct,12750,2754,911177
6,207882123,Сквер им. Гагарина,direct,9500,16476,752943
19,774,Набережная (вместе),direct,2500,16373,64683
28,290224818,У моря обского,direct,30250,3,1125280
29,53372013,ПКиО им. Ф. Дзержинского,direct,19250,4,1040303
21,-1073,Сквер за оперным,direct,9000,35448,858618
3,-510,Ботсад (город),direct,15000,6486,991760
30,53372014,Сквер авиастроителей,direct,4250,26994,278342
24,329894924,Сосновый бор,direct,4500,20747,277321
29,53372013,ПКиО им. Ф. Дзержинского,direct,9500,5483,603466
18,25642909,Центральный парк,direct,3500,27712,295051
14,25642999,Первомайский сквер,direct,24250,3237,1144620
6,207882123,Сквер им. Гагарина,direct,19250,11438,1090700
2,-512,Заельцовский парк,direct,25000,3089,1082764
28,290224818,У моря обского,direct,25250,15690,1030632
27,51871600,Павловский сквер,direct,24000,7776,1061004
3,-510,Ботсад (город),direct,3750,17245,159017
12,-790,Пойма 1й Ельцовки,direct,3500,20582,289277
28,290224818,У моря обского,direct,4250,2156,34313
15,-968,Бугринская роща,direct,6000,25824,364437
3,-510,Ботсад (город),direct,7250,37284,467321
15,-968,Бугринская роща,direct,8750,31085,693581
21,-1073,Сквер за оперным,direct,15750,624,1017322
3,-510,Ботсад (город),direct,8250,40844,604299
24,329894924,Сосновый бор,direct,20000,3134,1040180
28,290224818,У моря обского,direct,34750,993,1142295
3,-510,Ботсад (город),direct,24250,3237,1083136
7,41848759,Парк им.Покрышкина,direct,21250,3663,1137114
14,25642999,Первомайский сквер,direct,15000,3226,1012784
15,-968,Бугринская роща,direct,21000,2410,1141033
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,13500,10099,934577
18,25642909,Центральный парк,direct,25000,4087,1148700
23,-907,Сухой лог,direct,19750,34,1040214
23,-907,Сухой лог,direct,16500,1356,1024974
28,290224818,У моря обского,direct,16250,21274,405808
22,-1094,Парк Кирова (Октябрьский р-н),direct,22250,1027,1136863
27,51871600,Павловский сквер,direct,15500,4354,957530
30,53372014,Сквер авиастроителей,direct,16250,3927,1031152
14,25642999,Первомайский сквер,direct,8250,22820,787909
2,-512,Заельцовский парк,direct,3500,8789,37423
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,250,866,866
15,-968,Бугринская роща,direct,12250,6541,925244
12,-790,Пойма 1й Ельцовки,direct,25000,7893,1132303
14,25642999,Первомайский сквер,direct,7250,16149,705812
7,41848759,Парк им.Покрышкина,direct,7750,23908,533200
1,25973057,Троицкий сквер,direct,11000,21250,665848
24,329894924,Сосновый бор,direct,8500,9175,575159
5,25692127,Монумент Славы,direct,1500,27807,95231
26,25658024,Сквер ГПНТБ,direct,18250,4245,1081993
14,25642999,Первомайский сквер,direct,3750,36277,276115
17,59547865,сквер Героев Революции,direct,23750,3437,1139392
11,25768883,Сквер НГАВТ,direct,3250,27073,186054
25,25657738,Берёзовая роща,direct,22500,8569,1114956
30,53372014,Сквер авиастроителей,direct,20250,3638,1043941
11,25768883,Сквер НГАВТ,direct,11250,6085,967143
15,-968,Бугринская роща,direct,19000,2731,1126491
25,25657738,Берёзовая роща,direct,14500,3385,1024455
26,25658024,Сквер ГПНТБ,direct,21750,1626,1137462
32,591,Ботанический сад СО РАН,direct,33250,10565,1109582
3,-510,Ботсад (город),direct,20500,2126,1032250
22,-1094,Парк Кирова (Октябрьский р-н),direct,11000,3318,983923
7,41848759,Парк им.Покрышкина,direct,750,14820,23465
2,-512,Заельцовский парк,direct,5000,12200,134473
27,51871600,Павловский сквер,direct,22750,1449,1047518
26,25658024,Сквер ГПНТБ,direct,22500,3429,1149406
8,53003964,Тимирязевский сквер,direct,25250,8449,1117837
15,-968,Бугринская роща,direct,10750,10864,851408
8,53003964,Тимирязевский сквер,direct,4250,23477,257741
1,25973057,Троицкий сквер,direct,22250,4249,1114260
2,-512,Заельцовский парк,direct,13750,14233,916720
32,591,Ботанический сад СО РАН,direct,37750,216,1130399
16,25642995,Сквер Оперного театра,direct,24500,4600,1147510
28,290224818,У моря обского,direct,20250,14118,641740
10,25768832,Нарымский сквер,direct,6750,31068,564504
32,591,Ботанический сад СО РАН,direct,32750,9842,1086735
24,329894924,Сосновый бор,direct,10500,16727,635019
25,25657738,Берёзовая роща,direct,21750,10896,1093894
26,25658024,Сквер ГПНТБ,direct,14500,2333,1015284
11,25768883,Сквер НГАВТ,direct,2250,15051,98812
32,591,Ботанический сад СО РАН,direct,16250,3854,141581
15,-968,Бугринская роща,direct,19250,2093,1128584
23,-907,Сухой лог,direct,6750,13253,537669
16,25642995,Сквер Оперного театра,direct,5000,20007,421376
18,25642909,Центральный парк,direct,13500,3447,1000872
31,-1019,Пойма ручья в Щ,direct,22250,27439,793337
21,-1073,Сквер за оперным,direct,14000,3276,1005314
32,591,Ботанический сад СО РАН,direct,37250,15,1130183
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,25000,948,1154981
28,290224818,У моря обского,direct,10500,10485,157460
2,-512,Заельцовский парк,direct,24500,2018,1079252
8,53003964,Тимирязевский сквер,direct,20000,3306,1040303
16,25642995,Сквер Оперного театра,direct,13750,3387,1000708
15,-968,Бугринская роща,direct,9500,32594,785887
12,-790,Пойма 1й Ельцовки,direct,250,985,985
31,-1019,Пойма ручья в Щ,direct,34000,945,1142400
18,25642909,Центральный парк,direct,250,1014,1014
3,-510,Ботсад (город),direct,18000,1427,1023935
6,207882123,Сквер им. Гагарина,direct,6000,30597,384298
6,207882123,Сквер им. Гагарина,direct,8750,22518,704802
30,53372014,Сквер авиастроителей,direct,10500,13989,643657
3,-510,Ботсад (город),direct,22750,740,1041043
12,-790,Пойма 1й Ельцовки,direct,13500,13796,945276
25,25657738,Берёзовая роща,direct,28000,1054,1154657
29,53372013,ПКиО им. Ф. Дзержинского,direct,8750,170,593049
8,53003964,Тимирязевский сквер,direct,4500,25625,283366
21,-1073,Сквер за оперным,direct,18750,5363,1047924
13,55228146,"Парк ""Горский""",direct,8000,26598,762622
29,53372013,ПКиО им. Ф. Дзержинского,direct,6000,30723,460491
16,25642995,Сквер Оперного театра,direct,3500,35876,268206
2,-512,Заельцовский парк,direct,28250,358,1135779
21,-1073,Сквер за оперным,direct,10000,3428,900055
31,-1019,Пойма ручья в Щ,direct,26750,2779,1052830
19,774,Набережная (вместе),direct,5250,51152,418072
31,-1019,Пойма ручья в Щ,direct,11000,2077,135136
27,51871600,Павловский сквер,direct,24250,8281,1069285
21,-1073,Сквер за оперным,direct,2750,31286,175906
8,53003964,Тимирязевский сквер,direct,4000,15014,234264
7,41848759,Парк им.Покрышкина,direct,23000,848,1154407
28,290224818,У моря обского,direct,8500,9693,94164
15,-968,Бугринская роща,direct,4750,27870,242862
21,-1073,Сквер за оперным,direct,11750,5588,983564
15,-968,Бугринская роща,direct,11500,17747,894687
10,25768832,Нарымский сквер,direct,16500,343,1027026
30,53372014,Сквер авиастроителей,direct,8500,402,593029
32,591,Ботанический сад СО РАН,direct,20250,3603,273741
14,25642999,Первомайский сквер,direct,24000,4274,1141383
3,-510,Ботсад (город),direct,15500,3842,998233
24,329894924,Сосновый бор,direct,16250,7314,962376
12,-790,Пойма 1й Ельцовки,direct,28250,100,1153603
16,25642995,Сквер Оперного театра,direct,25000,2752,1153203
24,329894924,Сосновый бор,direct,4250,23372,256574
27,51871600,Павловский сквер,direct,15000,2975,952455
30,53372014,Сквер авиастроителей,direct,4500,27304,305646
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,13750,12340,946917
6,207882123,Сквер им. Гагарина,direct,19000,11572,1079262
11,25768883,Сквер НГАВТ,direct,11000,13525,961058
24,329894924,Сосновый бор,direct,25250,8201,1077775
21,-1073,Сквер за оперным,direct,14750,2283,1012963
8,53003964,Тимирязевский сквер,direct,10500,12412,823505
19,774,Набережная (вместе),direct,9250,2203,890303
3,-510,Ботсад (город),direct,25500,9620,1101241
20,25768888,Сквер театра Глобус,direct,16000,4620,1025168
28,290224818,У моря обского,direct,20000,16709,627622
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,5000,10634,299172
22,-1094,Парк Кирова (Октябрьский р-н),direct,3250,33702,183223
22,-1094,Парк Кирова (Октябрьский р-н),direct,11250,3405,987328
21,-1073,Сквер за оперным,direct,3000,31692,207598
27,51871600,Павловский сквер,direct,7250,10712,548276
27,51871600,Павловский сквер,direct,8250,2682,571038
29,53372013,ПКиО им. Ф. Дзержинского,direct,10750,16673,662372
32,591,Ботанический сад СО РАН,direct,40750,1706,1155198
14,25642999,Первомайский сквер,direct,15500,2019,1015406
22,-1094,Парк Кирова (Октябрьский р-н),direct,2250,14394,68040
3,-510,Ботсад (город),direct,24000,5546,1079899
27,51871600,Павловский сквер,direct,3750,35245,231618
9,53098200,Сквер им. Чаплыгина,direct,17250,1206,1020850
28,290224818,У моря обского,direct,4500,6282,40595
7,41848759,Парк им.Покрышкина,direct,12500,10556,908423
6,207882123,Сквер им. Гагарина,direct,10750,13459,848038
5,25692127,Монумент Славы,direct,8000,32030,603734
1,25973057,Троицкий сквер,direct,2250,13568,90050
10,25768832,Нарымский сквер,direct,12000,12534,932692
29,53372013,ПКиО им. Ф. Дзержинского,direct,21000,1203,1051819
11,25768883,Сквер НГАВТ,direct,22250,7296,1135365
6,207882123,Сквер им. Гагарина,direct,21000,2513,1125132
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,3500,14396,219279
7,41848759,Парк им.Покрышкина,direct,7000,11483,479469
8,53003964,Тимирязевский сквер,direct,8500,28927,666641
32,591,Ботанический сад СО РАН,direct,30250,7307,1040114
12,-790,Пойма 1й Ельцовки,direct,24500,6741,1113521
17,59547865,сквер Героев Революции,direct,24750,2837,1153203
18,25642909,Центральный парк,direct,24500,4318,1141284
32,591,Ботанический сад СО РАН,direct,34750,27,1125397
27,51871600,Павловский сквер,direct,26000,5991,1127595
14,25642999,Первомайский сквер,direct,22750,23,1135388
29,53372013,ПКиО им. Ф. Дзержинского,direct,12250,27876,822886
31,-1019,Пойма ручья в Щ,direct,27250,8588,1068083
30,53372014,Сквер авиастроителей,direct,4000,29567,251348
10,25768832,Нарымский сквер,direct,6250,18107,505584
1,25973057,Троицкий сквер,direct,11250,16704,682552
2,-512,Заельцовский парк,direct,13500,13804,902487
32,591,Ботанический сад СО РАН,direct,25250,34078,651961
1,25973057,Троицкий сквер,direct,3250,13353,154598
6,207882123,Сквер им. Гагарина,direct,12250,4166,896053
24,329894924,Сосновый бор,direct,9750,2794,594449
30,53372014,Сквер авиастроителей,direct,1750,19808,41981
8,53003964,Тимирязевский сквер,direct,16750,1506,1023169
11,25768883,Сквер НГАВТ,direct,13500,447,996349
26,25658024,Сквер ГПНТБ,direct,750,6223,10044
5,25692127,Монумент Славы,direct,14250,10253,950468
15,-968,Бугринская роща,direct,10000,13236,812805
9,53098200,Сквер им. Чаплыгина,direct,18000,1143,1024409
7,41848759,Парк им.Покрышкина,direct,21750,439,1140801
22,-1094,Парк Кирова (Октябрьский р-н),direct,3500,29563,212786
15,-968,Бугринская роща,direct,2750,20519,66153
30,53372014,Сквер авиастроителей,direct,26500,4128,1149856
21,-1073,Сквер за оперным,direct,4750,19548,405777
12,-790,Пойма 1й Ельцовки,direct,27250,3403,1144459
21,-1073,Сквер за оперным,direct,11500,7339,977976
15,-968,Бугринская роща,direct,11750,12075,906762
5,25692127,Монумент Славы,direct,5500,14174,315419
7,41848759,Парк им.Покрышкина,direct,14500,13071,968563
1,25973057,Троицкий сквер,direct,5000,11814,234068
28,290224818,У моря обского,direct,26500,156,1050591
21,-1073,Сквер за оперным,direct,500,5719,6752
11,25768883,Сквер НГАВТ,direct,250,1819,1819
31,-1019,Пойма ручья в Щ,direct,24500,28010,983582
25,25657738,Берёзовая роща,direct,750,17980,24323
20,25768888,Сквер театра Глобус,direct,24250,2661,1151232
2,-512,Заельцовский парк,direct,22250,4020,1038788
1,25973057,Троицкий сквер,direct,13750,15443,865580
5,25692127,Монумент Славы,direct,15250,12987,1006381
7,41848759,Парк им.Покрышкина,direct,22500,3732,1152711
5,25692127,Монумент Славы,direct,1000,22159,45659
28,290224818,У моря обского,direct,1750,7501,29909
29,53372013,ПКиО им. Ф. Дзержинского,direct,9000,2168,595217
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,11250,10047,876398
21,-1073,Сквер за оперным,direct,19250,9143,1065037
14,25642999,Первомайский сквер,direct,17250,205,1040299
15,-968,Бугринская роща,direct,14000,8531,988695
22,-1094,Парк Кирова (Октябрьский р-н),direct,5000,44839,423067
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,3250,17138,204883
17,59547865,сквер Героев Революции,direct,12000,2534,985813
10,25768832,Нарымский сквер,direct,24750,358,1135750
9,53098200,Сквер им. Чаплыгина,direct,15500,15947,957213
6,207882123,Сквер им. Гагарина,direct,9000,16619,721421
21,-1073,Сквер за оперным,direct,9500,14666,893778
22,-1094,Парк Кирова (Октябрьский р-н),direct,13750,585,1002461
25,25657738,Берёзовая роща,direct,7750,13861,640644
26,25658024,Сквер ГПНТБ,direct,21250,29,1135803
6,207882123,Сквер им. Гагарина,direct,15750,9232,1018663
7,41848759,Парк им.Покрышкина,direct,18250,5607,1095777
1,25973057,Троицкий сквер,direct,3500,12471,167069
13,55228146,"Парк ""Горский""",direct,13000,6581,954421
20,25768888,Сквер театра Глобус,direct,20500,8476,1097565
15,-968,Бугринская роща,direct,17750,1399,1110806
5,25692127,Монумент Славы,direct,17000,4902,1049570
19,774,Набережная (вместе),direct,18500,14277,1089623
25,25657738,Берёзовая роща,direct,21250,5149,1078889
26,25658024,Сквер ГПНТБ,direct,7750,13044,750875
32,591,Ботанический сад СО РАН,direct,9750,4184,110736
29,53372013,ПКиО им. Ф. Дзержинского,direct,15750,10965,1026388
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,2250,23873,139478
2,-512,Заельцовский парк,direct,11000,9122,824485
